50	f65bedea-8472-447f-b1f0-61df251223b2	a18b4a16-a2f6-4d79-b839-53e1eee88f98
51	84a34bb6-5bf0-4cc8-8207-1ae3fdc6e41d	b0fe4d4a-4b4a-4648-aca7-44704295011a
52	aa7614c7-f904-4a83-b85b-60544dc5eed6	a929ae1d-af84-4645-b607-3d1dc7c4fb52
53	1f856523-0e59-49ff-a8b8-08f71b2419a2	bcabedc8-8660-46f9-b33f-2804e18753c7
54	8cb1eacf-0cd1-424f-9e5c-6a8c24d9d6fa	f7498a96-5584-4552-b252-0d95a85ea0d0
55	dad550fb-47b6-4da6-956f-776c8451cf82	d824c2ce-e0ef-4577-82fa-47a11e1d1a56
56	7284adee-ee7a-414a-8cc7-43ecd31df16d	aa0f9952-e03a-4920-baf7-e7b7c4f9d012
57	2cdcd049-53e6-4e50-b802-0e7032ce3344	df2ca266-b8d6-4e60-84a9-6bb9c38e0ce7
58	5b774b5d-52c7-44bf-817b-8772893e77c0	47cacf90-cac3-4dcd-a405-1658d8bf2350
59	25335686-bade-4fae-a667-e59380eeda0b	faab0907-bba5-4c0e-a2ed-07a7f6f361a1
60	b695a96f-c78d-4596-9aaa-a79835150ce3	8363fdb3-b196-4fac-b852-a15ab8641081
61	0016e13b-7af4-435b-b899-051435f625fd	e50aafda-dc19-444b-8cf7-6a0f4c463faf
62	0953629f-be73-4cb8-8461-ace7a26430b9	4c51fe6e-51a1-43d5-9cb9-667cc1c25c54
63	1ac0879b-f87c-43a4-a4d2-ee3a63be7ce7	90d169d6-98e5-4b55-8651-6cd9ef9e3b34
64	1e34e0b5-ce56-4eec-8bb0-d427da971b97	8e90f15c-0496-4801-81bb-100e14aa6982
65	510ef485-2067-4eae-a628-a81f3670ff61	2cf4db88-33e6-49ed-b678-d361dd4ed973
66	06b64642-b7fa-4aff-836c-6b6dd1646659	d98a07b5-1fba-4cfd-a64d-7510da056e41
67	61ecb0b4-c72e-4066-b386-0baabc194d4a	f226704c-1894-45c6-ba43-b6e2aaf51bbf
68	45dda668-5838-4c2a-9544-a76373ceffb3	aa0f9952-e03a-4920-baf7-e7b7c4f9d012
69	332169e6-9e8e-4287-83f5-8461f96a4a68	4c196c7d-1fca-483d-8793-6ae637b4da9a
70	39db93a3-9900-448e-bc5a-913b6edb9c53	bbb7bc57-2026-4edf-a877-e9db47fa615f
71	1c927650-6110-4e9d-903e-1330a1f6cb04	d98a07b5-1fba-4cfd-a64d-7510da056e41
72	-	3b8c7bab-6030-4243-9379-f56022a34b4c
